time,x,y,z,vx,vy,vz
55.9,-9.99265e+08,9.98706e+08,0,26260.4,-36253.1,0
55.9,838428,1.99948e+09,0,14996.1,-18555.3,0
56,9.98702e+08,9.99262e+08,0,-36300.1,-26307.5,0
56,-9.99262e+08,9.98702e+08,0,26307.5,-36300.1,0
56,839927,1.99948e+09,0,14996.1,-18588.5,0
56.1,9.98699e+08,9.9926e+08,0,-36347.1,-26354.5,0
56.1,-9.9926e+08,9.98699e+08,0,26354.5,-36347.1,0
56.1,841427,1.99948e+09,0,14996.1,-18621.7,0
56.2,9.98695e+08,9.99257e+08,0,-36394.1,-26401.6,0
56.2,-9.99257e+08,9.98695e+08,0,26401.6,-36394.1,0
56.2,842926,1.99947e+09,0,14996.1,-18654.9,0
56.3,9.98692e+08,9.99254e+08,0,-36441.2,-26448.6,0
56.3,-9.99254e+08,9.98692e+08,0,26448.6,-36441.2,0
56.3,844426,1.99947e+09,0,14996.1,-18688.1,0
56.4,9.98688e+08,9.99252e+08,0,-36488.2,-26495.6,0
56.4,-9.99252e+08,9.98688e+08,0,26495.6,-36488.2,0
56.4,845926,1.99947e+09,0,14996,-18721.3,0
56.5,9.98684e+08,9.99249e+08,0,-36535.2,-26542.7,0
56.5,-9.99249e+08,9.98684e+08,0,26542.7,-36535.2,0
56.5,847425,1.99947e+09,0,14996,-18754.5,0
56.6,9.98681e+08,9.99246e+08,0,-36582.2,-26589.7,0
56.6,-9.99246e+08,9.98681e+08,0,26589.7,-36582.2,0
56.6,848925,1.99947e+09,0,14996,-18787.7,0
56.7,9.98677e+08,9.99244e+08,0,-36629.2,-26636.8,0
56.7,-9.99244e+08,9.98677e+08,0,26636.8,-36629.2,0
56.7,850424,1.99947e+09,0,14996,-18820.9,0
56.8,9.98673e+08,9.99241e+08,0,-36676.3,-26683.8,0
56.8,-9.99241e+08,9.98673e+08,0,26683.8,-36676.3,0
56.8,851924,1.99946e+09,0,14996,-18854.1,0
56.9,9.9867e+08,9.99238e+08,0,-36723.3,-26730.9,0
56.9,-9.99238e+08,9.9867e+08,0,26730.9,-36723.3,0
56.9,853424,1.99946e+09,0,14996,-18887.3,0
57,9.98666e+08,9.99236e+08,0,-36770.3,-26777.9,0
57,-9.99236e+08,9.98666e+08,0,26777.9,-36770.3,0
57,854923,1.99946e+09,0,14996,-18920.5,0
57.1,9.98662e+08,9.99233e+08,0,-36817.3,-26825,0
57.1,-9.99233e+08,9.98662e+08,0,26825,-36817.3,0
57.1,856423,1.99946e+09,0,14995.9,-18953.7,0
57.2,9.98659e+08,9.9923e+08,0,-36864.3,-26872,0
57.2,-9.9923e+08,9.98659e+08,0,26872,-36864.3,0
57.2,857922,1.99946e+09,0,14995.9,-18986.9,0
57.3,9.98655e+08,9.99228e+08,0,-36911.4,-26919.1,0
57.3,-9.99228e+08,9.98655e+08,0,26919.1,-36911.4,0
57.3,859422,1.99945e+09,0,14995.9,-19020.2,0
57.4,9.98651e+08,9.99225e+08,0,-36958.4,-26966.1,0
57.4,-9.99225e+08,9.98651e+08,0,26966.1,-36958.4,0
57.4,860922,1.99945e+09,0,14995.9,-19053.4,0
57.5,9.98647e+08,9.99222e+08,0,-37005.4,-27013.2,0
57.5,-9.99222e+08,9.98647e+08,0,27013.2,-37005.4,0
57.5,862421,1.99945e+09,0,14995.9,-19086.6,0
57.6,9.98644e+08,9.9922e+08,0,-37052.4,-27060.2,0
57.6,-9.9922e+08,9.98644e+08,0,27060.2,-37052.4,0
57.6,863921,1.99945e+09,0,14995.9,-19119.8,0
57.7,9.9864e+08,9.99217e+08,0,-37099.4,-27107.2,0
57.7,-9.99217e+08,9.9864e+08,0,27107.2,-37099.4,0
57.7,865420,1.99945e+09,0,14995.9,-19153,0
57.8,9.98636e+08,9.99214e+08,0,-37146.5,-27154.3,0
57.8,-9.99214e+08,9.98636e+08,0,27154.3,-37146.5,0
57.8,866920,1.99944e+09,0,14995.8,-19186.2,0
57.9,9.98633e+08,9.99211e+08,0,-37193.5,-27201.3,0
57.9,-9.99211e+08,9.98633e+08,0,27201.3,-37193.5,0
57.9,868419,1.99944e+09,0,14995.8,-19219.4,0
58,9.98629e+08,9.99209e+08,0,-37240.5,-27248.4,0
58,-9.99209e+08,9.98629e+08,0,27248.4,-37240.5,0
58,869919,1.99944e+09,0,14995.8,-19252.6,0
58.1,9.98625e+08,9.99206e+08,0,-37287.5,-27295.4,0
58.1,-9.99206e+08,9.98625e+08,0,27295.4,-37287.5,0
58.1,871419,1.99944e+09,0,14995.8,-19285.8,0
58.2,9.98621e+08,9.99203e+08,0,-37334.5,-27342.5,0
58.2,-9.99203e+08,9.98621e+08,0,27342.5,-37334.5,0
58.2,872918,1.99944e+09,0,14995.8,-19319,0
58.3,9.98618e+08,9.99201e+08,0,-37381.6,-27389.5,0
58.3,-9.99201e+08,9.98618e+08,0,27389.5,-37381.6,0
58.3,874418,1.99943e+09,0,14995.8,-19352.2,0
58.4,9.98614e+08,9.99198e+08,0,-37428.6,-27436.6,0
58.4,-9.99198e+08,9.98614e+08,0,27436.6,-37428.6,0
58.4,875917,1.99943e+09,0,14995.8,-19385.4,0
58.5,9.9861e+08,9.99195e+08,0,-37475.6,-27483.7,0
58.5,-9.99195e+08,9.9861e+08,0,27483.7,-37475.6,0
58.5,877417,1.99943e+09,0,14995.7,-19418.6,0
58.6,9.98606e+08,9.99192e+08,0,-37522.6,-27530.7,0
58.6,-9.99192e+08,9.98606e+08,0,27530.7,-37522.6,0
58.6,878917,1.99943e+09,0,14995.7,-19451.8,0
58.7,9.98603e+08,9.9919e+08,0,-37569.7,-27577.8,0
58.7,-9.9919e+08,9.98603e+08,0,27577.8,-37569.7,0
58.7,880416,1.99943e+09,0,14995.7,-19485,0
58.8,9.98599e+08,9.99187e+08,0,-37616.7,-27624.8,0
58.8,-9.99187e+08,9.98599e+08,0,27624.8,-37616.7,0
58.8,881916,1.99943e+09,0,14995.7,-19518.2,0
58.9,9.98595e+08,9.99184e+08,0,-37663.7,-27671.9,0
58.9,-9.99184e+08,9.98595e+08,0,27671.9,-37663.7,0
58.9,883415,1.99942e+09,0,14995.7,-19551.5,0
59,9.98591e+08,9.99181e+08,0,-37710.7,-27718.9,0
59,-9.99181e+08,9.98591e+08,0,27718.9,-37710.7,0
59,884915,1.99942e+09,0,14995.7,-19584.7,0
59.1,9.98588e+08,9.99178e+08,0,-37757.8,-27766,0
59.1,-9.99178e+08,9.98588e+08,0,27766,-37757.8,0
59.1,886414,1.99942e+09,0,14995.7,-19617.9,0
59.2,9.98584e+08,9.99176e+08,0,-37804.8,-27813,0
59.2,-9.99176e+08,9.98584e+08,0,27813,-37804.8,0
59.2,887914,1.99942e+09,0,14995.6,-19651.1,0
59.3,9.9858e+08,9.99173e+08,0,-37851.8,-27860.1,0
59.3,-9.99173e+08,9.9858e+08,0,27860.1,-37851.8,0
59.3,889413,1.99942e+09,0,14995.6,-19684.3,0
59.4,9.98576e+08,9.9917e+08,0,-37898.8,-27907.1,0
59.4,-9.9917e+08,9.98576e+08,0,27907.1,-37898.8,0
59.4,890913,1.99941e+09,0,14995.6,-19717.5,0
59.5,9.98572e+08,9.99167e+08,0,-37945.9,-27954.2,0
59.5,-9.99167e+08,9.98572e+08,0,27954.2,-37945.9,0
59.5,892413,1.99941e+09,0,14995.6,-19750.7,0
59.6,9.98569e+08,9.99165e+08,0,-37992.9,-28001.2,0
59.6,-9.99165e+08,9.98569e+08,0,28001.2,-37992.9,0
59.6,893912,1.99941e+09,0,14995.6,-19783.9,0
59.7,9.98565e+08,9.99162e+08,0,-38039.9,-28048.3,0
59.7,-9.99162e+08,9.98565e+08,0,28048.3,-38039.9,0
59.7,895412,1.99941e+09,0,14995.6,-19817.1,0
59.8,9.98561e+08,9.99159e+08,0,-38087,-28095.4,0
59.8,-9.99159e+08,9.98561e+08,0,28095.4,-38087,0
59.8,896911,1.99941e+09,0,14995.6,-19850.3,0
59.9,9.98557e+08,9.99156e+08,0,-38134,-28142.4,0
59.9,-9.99156e+08,9.98557e+08,0,28142.4,-38134,0
59.9,898411,1.9994e+09,0,14995.5,-19883.5,0
60,9.98553e+08,9.99153e+08,0,-38181,-28189.5,0
60,-9.99153e+08,9.98553e+08,0,28189.5,-38181,0
60,899910,1.9994e+09,0,14995.5,-19916.7,0
60.1,9.9855e+08,9.9915e+08,0,-38228,-28236.5,0
60.1,-9.9915e+08,9.9855e+08,0,28236.5,-38228,0
60.1,901410,1.9994e+09,0,14995.5,-19949.9,0
60.2,9.98546e+08,9.99148e+08,0,-38275.1,-28283.6,0
60.2,-9.99148e+08,9.98546e+08,0,28283.6,-38275.1,0
60.2,902909,1.9994e+09,0,14995.5,-19983.2,0
60.3,9.98542e+08,9.99145e+08,0,-38322.1,-28330.6,0
60.3,-9.99145e+08,9.98542e+08,0,28330.6,-38322.1,0
60.3,904409,1.9994e+09,0,14995.5,-20016.4,0
60.4,9.98538e+08,9.99142e+08,0,-38369.1,-28377.7,0
60.4,-9.99142e+08,9.98538e+08,0,28377.7,-38369.1,0
60.4,905909,1.99939e+09,0,14995.5,-20049.6,0
60.5,9.98534e+08,9.99139e+08,0,-38416.2,-28424.8,0
60.5,-9.99139e+08,9.98534e+08,0,28424.8,-38416.2,0
60.5,907408,1.99939e+09,0,14995.5,-20082.8,0
60.6,9.9853e+08,9.99136e+08,0,-38463.2,-28471.8,0
60.6,-9.99136e+08,9.9853e+08,0,28471.8,-38463.2,0
60.6,908908,1.99939e+09,0,14995.4,-20116,0
60.7,9.98527e+08,9.99133e+08,0,-38510.2,-28518.9,0
60.7,-9.99133e+08,9.98527e+08,0,28518.9,-38510.2,0
60.7,910407,1.99939e+09,0,14995.4,-20149.2,0
60.8,9.98523e+08,9.99131e+08,0,-38557.3,-28565.9,0
60.8,-9.99131e+08,9.98523e+08,0,28565.9,-38557.3,0
60.8,911907,1.99939e+09,0,14995.4,-20182.4,0
60.9,9.98519e+08,9.99128e+08,0,-38604.3,-28613,0
60.9,-9.99128e+08,9.98519e+08,0,28613,-38604.3,0
60.9,913406,1.99938e+09,0,14995.4,-20215.6,0
61,9.98515e+08,9.99125e+08,0,-38651.3,-28660,0
61,-9.99125e+08,9.98515e+08,0,28660,-38651.3,0
61,914906,1.99938e+09,0,14995.4,-20248.8,0
61.1,9.98511e+08,9.99122e+08,0,-38698.3,-28707.1,0
61.1,-9.99122e+08,9.98511e+08,0,28707.1,-38698.3,0
61.1,916405,1.99938e+09,0,14995.4,-20282,0
61.2,9.98507e+08,9.99119e+08,0,-38745.4,-28754.2,0
61.2,-9.99119e+08,9.98507e+08,0,28754.2,-38745.4,0
61.2,917905,1.99938e+09,0,14995.3,-20315.2,0
61.3,9.98503e+08,9.99116e+08,0,-38792.4,-28801.2,0
61.3,-9.99116e+08,9.98503e+08,0,28801.2,-38792.4,0
61.3,919404,1.99938e+09,0,14995.3,-20348.4,0
61.4,9.98499e+08,9.99113e+08,0,-38839.4,-28848.3,0
61.4,-9.99113e+08,9.98499e+08,0,28848.3,-38839.4,0
61.4,920904,1.99937e+09,0,14995.3,-20381.7,0
61.5,9.98496e+08,9.9911e+08,0,-38886.5,-28895.4,0
61.5,-9.9911e+08,9.98496e+08,0,28895.4,-38886.5,0
61.5,922403,1.99937e+09,0,14995.3,-20414.9,0
61.6,9.98492e+08,9.99108e+08,0,-38933.5,-28942.4,0
61.6,-9.99108e+08,9.98492e+08,0,28942.4,-38933.5,0
61.6,923903,1.99937e+09,0,14995.3,-20448.1,0
61.7,9.98488e+08,9.99105e+08,0,-38980.5,-28989.5,0
61.7,-9.99105e+08,9.98488e+08,0,28989.5,-38980.5,0
61.7,925403,1.99937e+09,0,14995.3,-20481.3,0
61.8,9.98484e+08,9.99102e+08,0,-39027.6,-29036.5,0
61.8,-9.99102e+08,9.98484e+08,0,29036.5,-39027.6,0
61.8,926902,1.99937e+09,0,14995.3,-20514.5,0
61.9,9.9848e+08,9.99099e+08,0,-39074.6,-29083.6,0
61.9,-9.99099e+08,9.9848e+08,0,29083.6,-39074.6,0
61.9,928402,1.99936e+09,0,14995.2,-20547.7,0
62,9.98476e+08,9.99096e+08,0,-39121.6,-29130.7,0
62,-9.99096e+08,9.98476e+08,0,29130.7,-39121.6,0
62,929901,1.99936e+09,0,14995.2,-20580.9,0
62.1,9.98472e+08,9.99093e+08,0,-39168.7,-29177.7,0
62.1,-9.99093e+08,9.98472e+08,0,29177.7,-39168.7,0
62.1,931401,1.99936e+09,0,14995.2,-20614.1,0
62.2,9.98468e+08,9.9909e+08,0,-39215.7,-29224.8,0
62.2,-9.9909e+08,9.98468e+08,0,29224.8,-39215.7,0
62.2,932900,1.99936e+09,0,14995.2,-20647.3,0
62.3,9.98464e+08,9.99087e+08,0,-39262.7,-29271.9,0
62.3,-9.99087e+08,9.98464e+08,0,29271.9,-39262.7,0
62.3,934400,1.99935e+09,0,14995.2,-20680.5,0
62.4,9.9846e+08,9.99084e+08,0,-39309.8,-29318.9,0
62.4,-9.99084e+08,9.9846e+08,0,29318.9,-39309.8,0
62.4,935899,1.99935e+09,0,14995.2,-20713.7,0
62.5,9.98456e+08,9.99081e+08,0,-39356.8,-29366,0
62.5,-9.99081e+08,9.98456e+08,0,29366,-39356.8,0
62.5,937399,1.99935e+09,0,14995.1,-20747,0
62.6,9.98453e+08,9.99078e+08,0,-39403.9,-29413.1,0
62.6,-9.99078e+08,9.98453e+08,0,29413.1,-39403.9,0
62.6,938898,1.99935e+09,0,14995.1,-20780.2,0
62.7,9.98449e+08,9.99075e+08,0,-39450.9,-29460.1,0
62.7,-9.99075e+08,9.98449e+08,0,29460.1,-39450.9,0
62.7,940398,1.99935e+09,0,14995.1,-20813.4,0
62.8,9.98445e+08,9.99072e+08,0,-39497.9,-29507.2,0
62.8,-9.99072e+08,9.98445e+08,0,29507.2,-39497.9,0
62.8,941897,1.99934e+09,0,14995.1,-20846.6,0
62.9,9.98441e+08,9.99069e+08,0,-39545,-29554.2,0
62.9,-9.99069e+08,9.98441e+08,0,29554.2,-39545,0
62.9,943397,1.99934e+09,0,14995.1,-20879.8,0
63,9.98437e+08,9.99067e+08,0,-39592,-29601.3,0
63,-9.99067e+08,9.98437e+08,0,29601.3,-39592,0
63,944896,1.99934e+09,0,14995.1,-20913,0
63.1,9.98433e+08,9.99064e+08,0,-39639,-29648.4,0
63.1,-9.99064e+08,9.98433e+08,0,29648.4,-39639,0
63.1,946396,1.99934e+09,0,14995.1,-20946.2,0
63.2,9.98429e+08,9.99061e+08,0,-39686.1,-29695.5,0
63.2,-9.99061e+08,9.98429e+08,0,29695.5,-39686.1,0
63.2,947895,1.99934e+09,0,14995,-20979.4,0
63.3,9.98425e+08,9.99058e+08,0,-39733.1,-29742.5,0
63.3,-9.99058e+08,9.98425e+08,0,29742.5,-39733.1,0
63.3,949395,1.99933e+09,0,14995,-21012.6,0
63.4,9.98421e+08,9.99055e+08,0,-39780.2,-29789.6,0
63.4,-9.99055e+08,9.98421e+08,0,29789.6,-39780.2,0
63.4,950894,1.99933e+09,0,14995,-21045.8,0
63.5,9.98417e+08,9.99052e+08,0,-39827.2,-29836.7,0
63.5,-9.99052e+08,9.98417e+08,0,29836.7,-39827.2,0
63.5,952394,1.99933e+09,0,14995,-21079.1,0
63.6,9.98413e+08,9.99049e+08,0,-39874.2,-29883.7,0
63.6,-9.99049e+08,9.98413e+08,0,29883.7,-39874.2,0
63.6,953893,1.99933e+09,0,14995,-21112.3,0
63.7,9.98409e+08,9.99046e+08,0,-39921.3,-29930.8,0
63.7,-9.99046e+08,9.98409e+08,0,29930.8,-39921.3,0
63.7,955393,1.99933e+09,0,14995,-21145.5,0
63.8,9.98405e+08,9.99043e+08,0,-39968.3,-29977.9,0
63.8,-9.99043e+08,9.98405e+08,0,29977.9,-39968.3,0
63.8,956892,1.99932e+09,0,14994.9,-21178.7,0
63.9,9.98401e+08,9.9904e+08,0,-40015.3,-30024.9,0
63.9,-9.9904e+08,9.98401e+08,0,30024.9,-40015.3,0
63.9,958392,1.99932e+09,0,14994.9,-21211.9,0
64,9.98397e+08,9.99037e+08,0,-40062.4,-30072,0
64,-9.99037e+08,9.98397e+08,0,30072,-40062.4,0
64,959891,1.99932e+09,0,14994.9,-21245.1,0
64.1,9.98393e+08,9.99034e+08,0,-40109.4,-30119.1,0
64.1,-9.99034e+08,9.98393e+08,0,30119.1,-40109.4,0
64.1,961391,1.99932e+09,0,14994.9,-21278.3,0
64.2,9.98389e+08,9.99031e+08,0,-40156.5,-30166.1,0
64.2,-9.99031e+08,9.98389e+08,0,30166.1,-40156.5,0
64.2,962890,1.99931e+09,0,14994.9,-21311.5,0
64.3,9.98385e+08,9.99028e+08,0,-40203.5,-30213.2,0
64.3,-9.99028e+08,9.98385e+08,0,30213.2,-40203.5,0
64.3,964390,1.99931e+09,0,14994.9,-21344.7,0
64.4,9.98381e+08,9.99025e+08,0,-40250.6,-30260.3,0
64.4,-9.99025e+08,9.98381e+08,0,30260.3,-40250.6,0
64.4,965889,1.99931e+09,0,14994.8,-21377.9,0
64.5,9.98377e+08,9.99022e+08,0,-40297.6,-30307.4,0
64.5,-9.99022e+08,9.98377e+08,0,30307.4,-40297.6,0
64.5,967389,1.99931e+09,0,14994.8,-21411.2,0
64.6,9.98373e+08,9.99019e+08,0,-40344.6,-30354.4,0
64.6,-9.99019e+08,9.98373e+08,0,30354.4,-40344.6,0
64.6,968888,1.99931e+09,0,14994.8,-21444.4,0
64.7,9.98369e+08,9.99015e+08,0,-40391.7,-30401.5,0
64.7,-9.99015e+08,9.98369e+08,0,30401.5,-40391.7,0
64.7,970388,1.9993e+09,0,14994.8,-21477.6,0
64.8,9.98365e+08,9.99012e+08,0,-40438.7,-30448.6,0
64.8,-9.99012e+08,9.98365e+08,0,30448.6,-40438.7,0
64.8,971887,1.9993e+09,0,14994.8,-21510.8,0
64.9,9.98361e+08,9.99009e+08,0,-40485.8,-30495.7,0
64.9,-9.99009e+08,9.98361e+08,0,30495.7,-40485.8,0
64.9,973387,1.9993e+09,0,14994.8,-21544,0
65,9.98357e+08,9.99006e+08,0,-40532.8,-30542.7,0
65,-9.99006e+08,9.98357e+08,0,30542.7,-40532.8,0
65,974886,1.9993e+09,0,14994.7,-21577.2,0
65.1,9.98352e+08,9.99003e+08,0,-40579.8,-30589.8,0
65.1,-9.99003e+08,9.98352e+08,0,30589.8,-40579.8,0
65.1,976386,1.9993e+09,0,14994.7,-21610.4,0
65.2,9.98348e+08,9.99e+08,0,-40626.9,-30636.9,0
65.2,-9.99e+08,9.98348e+08,0,30636.9,-40626.9,0
65.2,977885,1.99929e+09,0,14994.7,-21643.6,0
65.3,9.98344e+08,9.98997e+08,0,-40673.9,-30683.9,0
65.3,-9.98997e+08,9.98344e+08,0,30683.9,-40673.9,0
65.3,979384,1.99929e+09,0,14994.7,-21676.8,0
65.4,9.9834e+08,9.98994e+08,0,-40721,-30731,0
65.4,-9.98994e+08,9.9834e+08,0,30731,-40721,0
65.4,980884,1.99929e+09,0,14994.7,-21710.1,0
65.5,9.98336e+08,9.98991e+08,0,-40768,-30778.1,0
65.5,-9.98991e+08,9.98336e+08,0,30778.1,-40768,0
65.5,982383,1.99929e+09,0,14994.7,-21743.3,0
65.6,9.98332e+08,9.98988e+08,0,-40815.1,-30825.2,0
65.6,-9.98988e+08,9.98332e+08,0,30825.2,-40815.1,0
65.6,983883,1.99928e+09,0,14994.6,-21776.5,0
65.7,9.98328e+08,9.98985e+08,0,-40862.1,-30872.3,0
65.7,-9.98985e+08,9.98328e+08,0,30872.3,-40862.1,0
65.7,985382,1.99928e+09,0,14994.6,-21809.7,0
65.8,9.98324e+08,9.98982e+08,0,-40909.2,-30919.3,0
65.8,-9.98982e+08,9.98324e+08,0,30919.3,-40909.2,0
65.8,986882,1.99928e+09,0,14994.6,-21842.9,0
65.9,9.9832e+08,9.98979e+08,0,-40956.2,-30966.4,0
65.9,-9.98979e+08,9.9832e+08,0,30966.4,-40956.2,0
65.9,988381,1.99928e+09,0,14994.6,-21876.1,0
66,9.98316e+08,9.98976e+08,0,-41003.3,-31013.5,0
66,-9.98976e+08,9.98316e+08,0,31013.5,-41003.3,0
66,989881,1.99928e+09,0,14994.6,-21909.3,0
66.1,9.98312e+08,9.98972e+08,0,-41050.3,-31060.6,0
66.1,-9.98972e+08,9.98312e+08,0,31060.6,-41050.3,0
66.1,991380,1.99927e+09,0,14994.6,-21942.5,0
66.2,9.98308e+08,9.98969e+08,0,-41097.3,-31107.6,0
66.2,-9.98969e+08,9.98308e+08,0,31107.6,-41097.3,0
66.2,992880,1.99927e+09,0,14994.6,-21975.8,0
66.3,9.98303e+08,9.98966e+08,0,-41144.4,-31154.7,0
66.3,-9.98966e+08,9.98303e+08,0,31154.7,-41144.4,0
66.3,994379,1.99927e+09,0,14994.5,-22009,0
66.4,9.98299e+08,9.98963e+08,0,-41191.4,-31201.8,0
66.4,-9.98963e+08,9.98299e+08,0,31201.8,-41191.4,0
66.4,995879,1.99927e+09,0,14994.5,-22042.2,0
66.5,9.98295e+08,9.9896e+08,0,-41238.5,-31248.9,0
66.5,-9.9896e+08,9.98295e+08,0,31248.9,-41238.5,0
66.5,997378,1.99926e+09,0,14994.5,-22075.4,0
66.6,9.98291e+08,9.98957e+08,0,-41285.5,-31296,0
66.6,-9.98957e+08,9.98291e+08,0,31296,-41285.5,0
66.6,998877,1.99926e+09,0,14994.5,-22108.6,0
66.7,9.98287e+08,9.98954e+08,0,-41332.6,-31343,0
66.7,-9.98954e+08,9.98287e+08,0,31343,-41332.6,0
66.7,1.00038e+06,1.99926e+09,0,14994.5,-22141.8,0
66.8,9.98283e+08,9.98951e+08,0,-41379.6,-31390.1,0
66.8,-9.98951e+08,9.98283e+08,0,31390.1,-41379.6,0
66.8,1.00188e+06,1.99926e+09,0,14994.5,-22175,0
66.9,9.98279e+08,9.98947e+08,0,-41426.7,-31437.2,0
66.9,-9.98947e+08,9.98279e+08,0,31437.2,-41426.7,0
66.9,1.00338e+06,1.99926e+09,0,14994.4,-22208.2,0
67,9.98274e+08,9.98944e+08,0,-41473.7,-31484.3,0
67,-9.98944e+08,9.98274e+08,0,31484.3,-41473.7,0
67,1.00488e+06,1.99925e+09,0,14994.4,-22241.5,0
67.1,9.9827e+08,9.98941e+08,0,-41520.8,-31531.4,0
67.1,-9.98941e+08,9.9827e+08,0,31531.4,-41520.8,0
67.1,1.00637e+06,1.99925e+09,0,14994.4,-22274.7,0
67.2,9.98266e+08,9.98938e+08,0,-41567.8,-31578.4,0
67.2,-9.98938e+08,9.98266e+08,0,31578.4,-41567.8,0
67.2,1.00787e+06,1.99925e+09,0,14994.4,-22307.9,0
67.3,9.98262e+08,9.98935e+08,0,-41614.9,-31625.5,0
67.3,-9.98935e+08,9.98262e+08,0,31625.5,-41614.9,0
67.3,1.00937e+06,1.99925e+09,0,14994.4,-22341.1,0
67.4,9.98258e+08,9.98932e+08,0,-41661.9,-31672.6,0
67.4,-9.98932e+08,9.98258e+08,0,31672.6,-41661.9,0
67.4,1.01087e+06,1.99924e+09,0,14994.4,-22374.3,0
67.5,9.98254e+08,9.98928e+08,0,-41709,-31719.7,0
67.5,-9.98928e+08,9.98254e+08,0,31719.7,-41709,0
67.5,1.01237e+06,1.99924e+09,0,14994.3,-22407.5,0
67.6,9.9825e+08,9.98925e+08,0,-41756,-31766.8,0
67.6,-9.98925e+08,9.9825e+08,0,31766.8,-41756,0
67.6,1.01387e+06,1.99924e+09,0,14994.3,-22440.7,0
67.7,9.98245e+08,9.98922e+08,0,-41803.1,-31813.9,0
67.7,-9.98922e+08,9.98245e+08,0,31813.9,-41803.1,0
67.7,1.01537e+06,1.99924e+09,0,14994.3,-22473.9,0
67.8,9.98241e+08,9.98919e+08,0,-41850.1,-31860.9,0
67.8,-9.98919e+08,9.98241e+08,0,31860.9,-41850.1,0
67.8,1.01687e+06,1.99924e+09,0,14994.3,-22507.2,0
67.9,9.98237e+08,9.98916e+08,0,-41897.2,-31908,0
67.9,-9.98916e+08,9.98237e+08,0,31908,-41897.2,0
67.9,1.01837e+06,1.99923e+09,0,14994.3,-22540.4,0
68,9.98233e+08,9.98913e+08,0,-41944.2,-31955.1,0
68,-9.98913e+08,9.98233e+08,0,31955.1,-41944.2,0
68,1.01987e+06,1.99923e+09,0,14994.3,-22573.6,0
68.1,9.98229e+08,9.98909e+08,0,-41991.3,-32002.2,0
68.1,-9.98909e+08,9.98229e+08,0,32002.2,-41991.3,0
68.1,1.02137e+06,1.99923e+09,0,14994.2,-22606.8,0
68.2,9.98224e+08,9.98906e+08,0,-42038.4,-32049.3,0
68.2,-9.98906e+08,9.98224e+08,0,32049.3,-42038.4,0
68.2,1.02287e+06,1.99923e+09,0,14994.2,-22640,0
68.3,9.9822e+08,9.98903e+08,0,-42085.4,-32096.4,0
68.3,-9.98903e+08,9.9822e+08,0,32096.4,-42085.4,0
68.3,1.02437e+06,1.99922e+09,0,14994.2,-22673.2,0
68.4,9.98216e+08,9.989e+08,0,-42132.5,-32143.5,0
68.4,-9.989e+08,9.98216e+08,0,32143.5,-42132.5,0
68.4,1.02587e+06,1.99922e+09,0,14994.2,-22706.4,0
68.5,9.98212e+08,9.98896e+08,0,-42179.5,-32190.5,0
68.5,-9.98896e+08,9.98212e+08,0,32190.5,-42179.5,0
68.5,1.02737e+06,1.99922e+09,0,14994.2,-22739.7,0
68.6,9.98207e+08,9.98893e+08,0,-42226.6,-32237.6,0
68.6,-9.98893e+08,9.98207e+08,0,32237.6,-42226.6,0
68.6,1.02887e+06,1.99922e+09,0,14994.1,-22772.9,0
68.7,9.98203e+08,9.9889e+08,0,-42273.6,-32284.7,0
68.7,-9.9889e+08,9.98203e+08,0,32284.7,-42273.6,0
68.7,1.03037e+06,1.99922e+09,0,14994.1,-22806.1,0
68.8,9.98199e+08,9.98887e+08,0,-42320.7,-32331.8,0
68.8,-9.98887e+08,9.98199e+08,0,32331.8,-42320.7,0
68.8,1.03186e+06,1.99921e+09,0,14994.1,-22839.3,0
68.9,9.98195e+08,9.98884e+08,0,-42367.7,-32378.9,0
68.9,-9.98884e+08,9.98195e+08,0,32378.9,-42367.7,0
68.9,1.03336e+06,1.99921e+09,0,14994.1,-22872.5,0
69,9.98191e+08,9.9888e+08,0,-42414.8,-32426,0
69,-9.9888e+08,9.98191e+08,0,32426,-42414.8,0
69,1.03486e+06,1.99921e+09,0,14994.1,-22905.7,0
69.1,9.98186e+08,9.98877e+08,0,-42461.9,-32473.1,0
69.1,-9.98877e+08,9.98186e+08,0,32473.1,-42461.9,0
69.1,1.03636e+06,1.99921e+09,0,14994.1,-22938.9,0
69.2,9.98182e+08,9.98874e+08,0,-42508.9,-32520.2,0
69.2,-9.98874e+08,9.98182e+08,0,32520.2,-42508.9,0
69.2,1.03786e+06,1.9992e+09,0,14994,-22972.1,0
69.3,9.98178e+08,9.98871e+08,0,-42556,-32567.2,0
69.3,-9.98871e+08,9.98178e+08,0,32567.2,-42556,0
69.3,1.03936e+06,1.9992e+09,0,14994,-23005.4,0
69.4,9.98174e+08,9.98867e+08,0,-42603,-32614.3,0
69.4,-9.98867e+08,9.98174e+08,0,32614.3,-42603,0
69.4,1.04086e+06,1.9992e+09,0,14994,-23038.6,0
69.5,9.98169e+08,9.98864e+08,0,-42650.1,-32661.4,0
69.5,-9.98864e+08,9.98169e+08,0,32661.4,-42650.1,0
69.5,1.04236e+06,1.9992e+09,0,14994,-23071.8,0
69.6,9.98165e+08,9.98861e+08,0,-42697.1,-32708.5,0
69.6,-9.98861e+08,9.98165e+08,0,32708.5,-42697.1,0
69.6,1.04386e+06,1.99919e+09,0,14994,-23105,0
69.7,9.98161e+08,9.98857e+08,0,-42744.2,-32755.6,0
